prob_class_0,prob_class_1,predicted_label,true_label,path
0.5438264,0.45617357,0,0,videos/6983408743987875078.mp4
0.5221807,0.47781935,0,0,videos/6865653391859780870.mp4
0.55149364,0.44850639,0,1,videos/6908127730466934022.mp4
0.6230521,0.3769479,0,1,videos/6851707943579028741.mp4
0.5591354,0.44086462,0,0,videos/6789725881045683461.mp4
0.361713,0.638287,1,1,videos/7008271131165674757.mp4
0.46666476,0.5333352,1,0,videos/7043429419641343238.mp4
0.6081493,0.3918507,0,1,videos/6956669207157148934.mp4
0.5639728,0.43602726,0,1,videos/7009777725707783430.mp4
0.6097106,0.39028946,0,0,videos/7039482517522763055.mp4
0.36741546,0.6325846,1,0,videos/7132871725234097454.mp4
0.5945773,0.40542272,0,1,videos/6938861267746573573.mp4
0.62035495,0.37964505,0,0,videos/6987866527894686981.mp4
0.58581364,0.4141864,0,1,videos/6920327322679692545.mp4
0.36163637,0.63836366,1,1,videos/7139012247875112235.mp4
0.5159414,0.48405865,0,0,videos/7125542687880613125.mp4
0.523417,0.47658306,0,1,videos/7015686110282075398.mp4
0.5608811,0.4391189,0,1,videos/6983042234413288710.mp4
0.53141946,0.4685805,0,1,videos/6931103601624403205.mp4
0.36689144,0.6331085,1,1,videos/6969074020645997830.mp4
0.6150253,0.38497472,0,1,videos/6944050529907543302.mp4
0.5533031,0.44669685,0,0,videos/7001552024198221062.mp4
0.5325226,0.46747744,0,1,videos/7126602508864130309.mp4
0.50590986,0.49409008,0,1,videos/7023709117659286790.mp4
0.5506594,0.44934058,0,1,videos/7012337984259312901.mp4
0.37921175,0.6207882,1,1,videos/7107695311564459306.mp4
0.5243125,0.47568744,0,1,videos/7135125314274856235.mp4
0.5721953,0.4278047,0,0,videos/7085900009283226926.mp4
0.36287314,0.6371268,1,0,videos/6928441842862165254.mp4
0.40452006,0.5954799,1,1,videos/6816131905885408518.mp4
0.53288454,0.46711546,0,0,videos/7116551346769104170.mp4
0.5142253,0.48577473,0,1,videos/6976313493901397254.mp4
0.4227866,0.5772134,1,0,videos/7047184533287963950.mp4
0.56512773,0.43487227,0,0,videos/7111378907231767814.mp4
0.5085315,0.4914685,0,1,videos/7088713277949234437.mp4
0.51436603,0.48563397,0,0,videos/6850255790058605829.mp4
0.51093936,0.48906064,0,0,videos/6865375167904861445.mp4
0.37547064,0.6245293,1,1,videos/6866413553855843586.mp4
0.48891184,0.51108813,1,1,videos/6853950973744860421.mp4
0.5198146,0.4801854,0,1,videos/7053399927011003649.mp4
0.49200717,0.5079928,1,1,videos/6974044311251930373.mp4
0.5261032,0.47389683,0,1,videos/6957031758151863557.mp4
0.5484991,0.45150095,0,0,videos/6924104856286268677.mp4
0.48076057,0.5192394,1,0,videos/6893622432842730758.mp4
0.51350087,0.48649907,0,0,videos/7027869709366217989.mp4
0.3973278,0.6026722,1,0,videos/7116650352660729093.mp4
0.46975693,0.53024304,1,1,videos/7082086675517541678.mp4
0.46756846,0.53243154,1,0,videos/7056124296086801670.mp4
0.51630557,0.48369437,0,0,videos/7119301365460978971.mp4
0.4878982,0.5121018,1,0,videos/6881289051626933510.mp4
0.52887255,0.4711275,0,0,videos/7024204483748023557.mp4
0.4917828,0.5082172,1,1,videos/7047855676806139141.mp4
0.3428829,0.65711707,1,1,videos/6984053616776596742.mp4
0.34864852,0.6513515,1,0,videos/7099866647367781674.mp4
0.4941334,0.5058665,1,1,videos/6976751046185979141.mp4
0.49847183,0.5015282,1,1,videos/6831212914658135301.mp4
0.458934,0.541066,1,0,videos/6935226315855432965.mp4
0.45385063,0.5461493,1,0,videos/6830867058629070085.mp4
0.4528511,0.5471489,1,0,videos/7140986292007013678.mp4
0.5235995,0.47640046,0,0,videos/6989324712656555269.mp4
0.36612347,0.63387656,1,0,videos/7141890890427043114.mp4
0.49202332,0.50797665,1,0,videos/7105308354762870021.mp4
0.51183,0.48817003,0,0,videos/7125562649277992238.mp4
0.497952,0.502048,1,1,videos/7134691379866864901.mp4
0.49556473,0.50443524,1,0,videos/7042776568845897007.mp4
0.3667058,0.63329417,1,1,videos/7014373918865706246.mp4
0.45409027,0.5459097,1,0,videos/7102538602046950661.mp4
0.38316652,0.61683345,1,1,videos/6967751530132802821.mp4
0.4657307,0.5342693,1,0,videos/7086902121072839941.mp4
0.45601797,0.543982,1,0,videos/6968488379789036806.mp4
0.47685975,0.52314025,1,1,videos/7116606100115393798.mp4
0.45849004,0.5415099,1,0,videos/7085390656780127494.mp4
0.49867705,0.501323,1,1,videos/7004765049273306370.mp4
0.46106133,0.5389387,1,0,videos/6962741858590100741.mp4
0.3566271,0.64337283,1,0,videos/6993034138521455878.mp4
0.45999646,0.54000354,1,0,videos/6954397180337655045.mp4
0.5005085,0.49949157,0,1,videos/7067929534883990830.mp4
0.4085279,0.5914721,1,1,videos/7014184212785892614.mp4
0.51117533,0.48882467,0,0,videos/6898097312975932677.mp4
0.46269158,0.5373084,1,0,videos/6972310109175303430.mp4
0.46614668,0.5338533,1,1,videos/6898432132130098434.mp4
0.49246082,0.5075392,1,0,videos/6961504360136232198.mp4
0.48958325,0.51041675,1,0,videos/7136048630967897350.mp4
0.39928597,0.60071397,1,1,videos/6817472896009571589.mp4
0.4895619,0.5104381,1,0,videos/6794883578778946822.mp4
0.493437,0.506563,1,1,videos/6967818880995560710.mp4
0.4672579,0.5327421,1,0,videos/7055930076533148955.mp4
0.44875455,0.5512454,1,1,videos/7090478857802747178.mp4
0.5164697,0.48353028,0,0,videos/6918821818841238786.mp4
0.46926987,0.5307301,1,0,videos/7011878954156035333.mp4
0.47391203,0.52608794,1,1,videos/6941524281457265926.mp4
0.49512985,0.5048702,1,0,videos/6921959901178678534.mp4
0.38693327,0.61306673,1,1,videos/6905836357629824262.mp4
0.48729035,0.5127097,1,1,videos/6927014177554959621.mp4
0.37510765,0.62489235,1,0,videos/6873128504850976006.mp4
0.53653586,0.46346417,0,0,videos/7135684779080453378.mp4
0.49436748,0.5056325,1,1,videos/7134215563517201707.mp4
0.53080034,0.46919972,0,0,videos/7090641948653948166.mp4
0.5110059,0.4889941,0,0,videos/6895161636441640197.mp4
0.43901688,0.5609831,1,1,videos/7022340756807650565.mp4
0.50935197,0.490648,0,0,videos/6964741888352029958.mp4
0.42126983,0.57873017,1,1,videos/7115081394304404779.mp4
0.53828293,0.46171707,0,0,videos/6963507602416209153.mp4
0.50158143,0.49841857,0,1,videos/6972658499599764741.mp4
0.42268038,0.5773196,1,0,videos/7036427843445869830.mp4
0.39186752,0.6081324,1,0,videos/6947429811841256710.mp4
0.5212822,0.4787178,0,0,videos/7017889713491152133.mp4
0.5382294,0.4617706,0,0,videos/6959645495329410310.mp4
0.54352885,0.45647112,0,1,videos/7067659840079957294.mp4
0.5700167,0.42998332,0,0,videos/7118761621161331974.mp4
0.5285652,0.47143477,0,0,videos/6764242002881121542.mp4
0.53538007,0.46461996,0,0,videos/6892201824372247809.mp4
0.54497844,0.4550216,0,0,videos/6901034804662308097.mp4
0.53805053,0.46194944,0,1,videos/7087788763094600962.mp4
0.4130297,0.5869703,1,1,videos/6959585575091604742.mp4
0.5435875,0.4564125,0,1,videos/7014565389002607877.mp4
0.5420192,0.4579808,0,1,videos/7084069820978695470.mp4
0.38720015,0.6127999,1,1,videos/6925626617846926597.mp4
0.5366706,0.46332943,0,0,videos/6904752300603002117.mp4
0.4683052,0.53169477,1,1,videos/6921039022861077766.mp4
0.5718587,0.42814133,0,0,videos/7114077855985716526.mp4
0.5580947,0.44190535,0,0,videos/7136247689565523201.mp4
0.55226475,0.4477352,0,0,videos/6724072000509185286.mp4
0.59189916,0.40810084,0,0,videos/7144366541058903338.mp4
0.544237,0.45576295,0,0,videos/6817559737442290949.mp4
0.38482797,0.615172,1,0,videos/6978707105461062918.mp4
0.5956885,0.40431148,0,0,videos/7138375471149927685.mp4
0.5477248,0.45227516,0,1,videos/7069754933708361003.mp4
0.6006662,0.39933372,0,0,videos/7067715837255470383.mp4
0.5620733,0.43792665,0,0,videos/7100704219056917806.mp4
0.54868764,0.4513123,0,1,videos/6912007927343762689.mp4
0.57871366,0.42128634,0,0,videos/6974471148062936325.mp4
0.5608741,0.43912593,0,0,videos/6814244764108541190.mp4
0.407778,0.59222203,1,1,videos/7046470848491818286.mp4
0.5879779,0.41202205,0,1,videos/6970017781664320773.mp4
0.61294544,0.3870546,0,0,videos/6965124880673099013.mp4
0.65646017,0.34353977,0,1,videos/7030782797128224005.mp4
0.5700481,0.42995194,0,1,videos/6900517393177513222.mp4
0.624707,0.37529302,0,1,videos/7133011511856942379.mp4
0.5738006,0.42619944,0,1,videos/6833901238908701957.mp4
0.6392475,0.36075258,0,0,videos/7140986292007013678.mp4
0.38319662,0.6168034,1,0,videos/6978707105461062918.mp4
0.5816711,0.41832888,0,0,videos/6922123668223003909.mp4
0.6057115,0.39428842,0,0,videos/6961855312857025797.mp4
0.6113397,0.3886603,0,1,videos/6871277369211014405.mp4
0.4986023,0.50139767,1,1,videos/7120478459419249966.mp4
0.68425846,0.3157415,0,0,videos/6739312750398409990.mp4
0.6027116,0.39728838,0,0,videos/6971108724391841030.mp4
0.5162685,0.48373148,0,1,videos/6959010754309655813.mp4
0.4173427,0.5826573,1,1,videos/6970874454901640453.mp4
0.6501458,0.3498542,0,0,videos/6961504360136232198.mp4
0.6601306,0.33986938,0,0,videos/6974471148062936325.mp4
0.6844494,0.31555063,0,1,videos/6869102268143127814.mp4
0.6127062,0.3872938,0,1,videos/6853950973744860421.mp4
0.6292804,0.37071958,0,1,videos/7103288292765912366.mp4
0.64967436,0.3503257,0,0,videos/6895161636441640197.mp4
0.4302991,0.5697009,1,1,videos/6959585575091604742.mp4
0.67762077,0.32237923,0,0,videos/6893622432842730758.mp4
0.61602604,0.383974,0,1,videos/7134215563517201707.mp4
0.63247716,0.36752287,0,1,videos/6933674048585010437.mp4
0.7399939,0.26000616,0,1,videos/7124066168561831211.mp4
0.41805464,0.5819453,1,0,videos/6972226170666421510.mp4
0.4370399,0.56296015,1,1,videos/7078721347840527658.mp4
0.5926689,0.40733117,0,1,videos/7071293106141957382.mp4
0.4099907,0.5900093,1,0,videos/6896611288697408773.mp4
0.7150233,0.28497675,0,0,videos/6968284627802885381.mp4
0.61396456,0.38603544,0,0,videos/6951054181834706182.mp4
0.6423548,0.3576452,0,0,videos/6911522158288080134.mp4
0.45513812,0.54486185,1,0,videos/7051892384329633030.mp4
0.72216016,0.27783984,0,0,videos/6963323211740155141.mp4
0.67481804,0.325182,0,1,videos/6908127730466934022.mp4
0.6346375,0.36536252,0,1,videos/7084308388884057350.mp4
0.6206302,0.3793698,0,1,videos/7021235848553188614.mp4
0.70491177,0.29508817,0,0,videos/7071293597764619562.mp4
0.69943863,0.30056134,0,0,videos/6983408743987875078.mp4
0.6729004,0.32709962,0,1,videos/6836513130990931205.mp4
0.45459425,0.54540575,1,0,videos/7010140169827306757.mp4
0.5322478,0.46775225,0,1,videos/7022340756807650565.mp4
0.67310566,0.32689437,0,0,videos/7091469048088694062.mp4
0.39457336,0.6054266,1,1,videos/7059543723176119598.mp4
0.56398904,0.436011,0,0,videos/7092304364559207706.mp4
0.7387668,0.26123324,0,0,videos/6898097312975932677.mp4
0.74211,0.25789002,0,0,videos/6924104856286268677.mp4
0.68188125,0.31811875,0,0,videos/6866161073779723525.mp4
0.37880674,0.62119323,1,1,videos/7061723251768036654.mp4
0.3854218,0.6145782,1,0,videos/7052572943271857454.mp4
0.6413525,0.3586475,0,0,videos/7100897191627099397.mp4
0.50135547,0.4986445,0,0,videos/7097436875777953025.mp4
0.6713798,0.3286202,0,1,videos/6912436201865760006.mp4
0.7067079,0.2932921,0,0,videos/6993507751200656646.mp4
0.60264325,0.39735675,0,1,videos/7020605795796520197.mp4
0.72346574,0.2765342,0,0,videos/6774758485910441222.mp4
0.3942941,0.6057059,1,1,videos/7086729400976248106.mp4
0.69392115,0.30607888,0,1,videos/6963381436359412997.mp4
0.4959017,0.5040983,1,1,videos/7023709117659286790.mp4
0.5816948,0.41830525,0,1,videos/7010984675262860550.mp4
0.7247458,0.2752542,0,1,videos/6854992586470509830.mp4
0.6880247,0.3119753,0,1,videos/7039365996053794053.mp4
0.42382067,0.5761793,1,1,videos/7037115945038515462.mp4
0.59618646,0.4038135,0,0,videos/6967676754240507141.mp4
0.6424858,0.35751426,0,0,videos/7122076201295891713.mp4
0.59525335,0.40474668,0,1,videos/6962382682248482053.mp4
0.6987127,0.30128732,0,0,videos/7102538602046950661.mp4
0.6652102,0.33478978,0,0,videos/6935226315855432965.mp4
0.3827752,0.61722475,1,1,videos/7038694670834224389.mp4
0.68683535,0.31316462,0,1,videos/7005264780512496902.mp4
0.72476655,0.27523348,0,0,videos/7039553244821081349.mp4
0.7052471,0.29475293,0,0,videos/6954397180337655045.mp4
0.5585509,0.4414491,0,0,videos/6942202109030976774.mp4
0.7146175,0.28538254,0,0,videos/7060973630120889605.mp4
0.41107702,0.588923,1,1,videos/7133160071940394245.mp4
0.6141871,0.38581294,0,0,videos/7105586824223083822.mp4
0.36088067,0.6391194,1,0,videos/6966599485824814341.mp4
0.5220279,0.4779721,0,0,videos/6989238474301918469.mp4
0.6900449,0.30995515,0,0,videos/7124417254095146286.mp4
0.6108912,0.38910875,0,1,videos/6827644014846676229.mp4
0.37743253,0.62256753,1,1,videos/7135475454768631045.mp4
0.6055322,0.39446777,0,0,videos/6724072000509185286.mp4
0.7374324,0.2625676,0,0,videos/7116551346769104170.mp4
0.5927262,0.40727386,0,1,videos/7085003283508776238.mp4
0.59709084,0.4029092,0,0,videos/6934908622656802053.mp4
0.5804189,0.41958115,0,1,videos/6869551964682816773.mp4
0.7479724,0.25202754,0,0,videos/6959213673000881414.mp4
0.71987796,0.28012207,0,1,videos/6963686424298261766.mp4
0.34754738,0.6524526,1,1,videos/6864469719181790469.mp4
0.7615711,0.23842892,0,1,videos/6889619208221527298.mp4
0.54302686,0.45697314,0,0,videos/7106080211925601542.mp4
0.4149244,0.5850756,1,0,videos/6947214524235713794.mp4
0.7637924,0.23620763,0,0,videos/6917830289716743430.mp4
0.6565428,0.34345722,0,1,videos/7087788763094600962.mp4
0.33305988,0.66694015,1,1,videos/6989299791121403141.mp4
0.61734986,0.3826501,0,0,videos/7022662747036978438.mp4
0.7556959,0.24430418,0,0,videos/7080574494024142122.mp4
0.3863784,0.61362153,1,1,videos/7076153533996928302.mp4
0.37496653,0.6250335,1,0,videos/6935039587190344965.mp4
0.7294276,0.27057248,0,1,videos/7114172233555135786.mp4
0.6632974,0.33670262,0,1,videos/6919071890279533826.mp4
0.6364669,0.36353308,0,0,videos/7085900009283226926.mp4
0.5965112,0.40348879,0,1,videos/6983042234413288710.mp4
0.35861072,0.6413893,1,0,videos/6913316057935514885.mp4
0.6928118,0.30718827,0,1,videos/6956669207157148934.mp4
0.5779946,0.4220054,0,0,videos/7056124296086801670.mp4
0.4661902,0.5338098,1,0,videos/6924117570580794629.mp4
0.7022107,0.29778928,0,0,videos/7085361753281875242.mp4
0.7123171,0.2876829,0,0,videos/6796806568298990854.mp4
0.7069494,0.29305062,0,0,videos/7116279057406299434.mp4
0.580327,0.41967306,0,0,videos/7100704219056917806.mp4
0.57116395,0.42883608,0,1,videos/7033460920848321797.mp4
0.31651282,0.68348724,1,1,videos/6920276326360321286.mp4
0.65808433,0.3419157,0,0,videos/6989324712656555269.mp4
0.6820552,0.31794482,0,0,videos/7003371707071253765.mp4
0.40835914,0.59164083,1,0,videos/7047184533287963950.mp4
0.6849793,0.31502068,0,1,videos/7073501657564253482.mp4
0.3260581,0.6739419,1,1,videos/6903060849632611585.mp4
0.75635946,0.24364053,0,0,videos/6935218591516216582.mp4
0.698601,0.30139905,0,1,videos/7037697738661825798.mp4
0.37116084,0.6288392,1,1,videos/6905836357629824262.mp4
0.53135884,0.4686411,0,0,videos/7036427843445869830.mp4
0.46204376,0.53795624,1,1,videos/6925626617846926597.mp4
0.65516824,0.3448317,0,0,videos/7107013371660160298.mp4
0.3568817,0.6431183,1,1,videos/6925821019433225478.mp4
0.5323614,0.4676386,0,0,videos/7105295175122947333.mp4
0.7149065,0.2850935,0,1,videos/7017599981477481734.mp4
0.71651894,0.28348106,0,0,videos/7135684779080453378.mp4
0.6470621,0.35293782,0,1,videos/7053399927011003649.mp4
0.70006996,0.29992998,0,0,videos/7144366541058903338.mp4
0.6108585,0.38914147,0,1,videos/7062667963408731397.mp4
0.6261263,0.37387368,0,0,videos/7116934605390974254.mp4
0.6228948,0.37710518,0,1,videos/6982190863724170502.mp4
0.76138157,0.23861845,0,0,videos/6971951285545258246.mp4
0.30730596,0.69269407,1,0,videos/7113363777051053354.mp4
0.7068026,0.29319742,0,1,videos/7084692175405190446.mp4
0.497366,0.502634,1,0,videos/7035573132245175553.mp4
0.61982316,0.38017684,0,0,videos/6945634615730179333.mp4
0.49640512,0.50359493,1,1,videos/6816131905885408518.mp4
0.3497074,0.6502926,1,0,videos/7030162689108249861.mp4
0.34212926,0.6578707,1,1,videos/6903224967102582022.mp4
0.32100484,0.6789952,1,1,videos/6967751530132802821.mp4
0.6379144,0.36208552,0,0,videos/6794642570514320645.mp4
0.70798117,0.29201883,0,0,videos/7125063091452153093.mp4
0.7185161,0.28148392,0,1,videos/6851707943579028741.mp4
0.5480521,0.45194796,0,1,videos/7090966667919953153.mp4
0.6753796,0.3246204,0,0,videos/6993270591373528325.mp4
0.500836,0.49916396,0,1,videos/7009777725707783430.mp4
0.713552,0.286448,0,0,videos/7080567275857677611.mp4
0.3079608,0.69203913,1,0,videos/6873477513318911234.mp4
0.66679096,0.33320907,0,0,videos/7121088079280016646.mp4
0.72776014,0.2722399,0,0,videos/6831188025758731526.mp4
0.3413307,0.6586693,1,0,videos/6829375073393184006.mp4
0.3548542,0.64514583,1,0,videos/6961510133570522374.mp4
0.64817375,0.3518262,0,0,videos/7093750778531384622.mp4
0.52321696,0.47678307,0,1,videos/6931103601624403205.mp4
0.6545404,0.34545955,0,0,videos/6968488379789036806.mp4
0.32996613,0.6700339,1,1,videos/6962759769891278082.mp4
0.6985471,0.30145282,0,1,videos/7122525478585437486.mp4
0.7311159,0.26888412,0,0,videos/7060020436330958081.mp4
0.64294267,0.3570573,0,0,videos/6974785978963627269.mp4
0.37363705,0.6263629,1,1,videos/6947859877536566533.mp4
0.6630429,0.33695713,0,0,videos/7124923800503848238.mp4
0.32645717,0.6735428,1,1,videos/6977897776399027461.mp4
0.44786516,0.5521349,1,1,videos/7126602508864130309.mp4
0.3201147,0.67988527,1,1,videos/7115081394304404779.mp4
0.64163417,0.35836583,0,1,videos/7014565389002607877.mp4
0.34140703,0.658593,1,1,videos/6816354021587078406.mp4
0.56018823,0.43981177,0,0,videos/6898413727767383301.mp4
0.636954,0.36304593,0,0,videos/7043575831997992238.mp4
0.6824725,0.31752747,0,0,videos/7098956543315430702.mp4
0.71368563,0.2863144,0,0,videos/6934322858030075141.mp4
0.50075924,0.49924076,0,1,videos/7041569616254012677.mp4
0.6246952,0.3753048,0,0,videos/7133253657574788358.mp4
0.6991138,0.30088627,0,0,videos/7105308354762870021.mp4
0.62452596,0.37547407,0,0,videos/6979627558358781190.mp4
0.66924906,0.33075097,0,0,videos/6958892877694995718.mp4
0.3370656,0.6629344,1,0,videos/6928441842862165254.mp4
0.6916692,0.30833077,0,0,videos/6965586164887702790.mp4
0.43739584,0.5626041,1,1,videos/7074930560870780186.mp4
0.68941337,0.3105866,0,1,videos/7125773888654478598.mp4
0.31785735,0.6821426,1,0,videos/7128073972721126702.mp4
0.546576,0.45342404,0,0,videos/6814638913001442565.mp4
0.69652486,0.30347514,0,0,videos/7118761621161331974.mp4
0.71707624,0.2829238,0,0,videos/6806327288293149958.mp4
0.48375532,0.5162447,1,0,videos/6928920963400748294.mp4
0.37214577,0.62785417,1,0,videos/7054991855343258926.mp4
0.54923576,0.45076424,0,0,videos/7139239744386452742.mp4
0.5487749,0.4512251,0,1,videos/6941848941067603206.mp4
0.38061452,0.6193855,1,0,videos/6969369494087060742.mp4
0.59091914,0.40908083,0,0,videos/6911964800297782529.mp4
0.57727116,0.42272878,0,0,videos/7024204483748023557.mp4
0.6857047,0.31429526,0,0,videos/6961870067684396294.mp4
0.75152975,0.2484703,0,1,videos/6922483566664371461.mp4
0.32872015,0.67127985,1,1,videos/7107695311564459306.mp4
0.69389856,0.30610138,0,0,videos/6962741858590100741.mp4
0.550024,0.449976,0,0,videos/7136247689565523201.mp4
0.66124475,0.3387552,0,1,videos/6898432132130098434.mp4
0.7336797,0.26632023,0,1,videos/6934922064394587398.mp4
0.6157623,0.3842377,0,0,videos/6967124957029551366.mp4
0.74120903,0.25879094,0,1,videos/6903507393443810562.mp4
0.46375427,0.53624576,1,1,videos/7070343681143754030.mp4
0.64483964,0.3551604,0,0,videos/7085390656780127494.mp4
0.34738076,0.65261924,1,0,videos/6991866389439008005.mp4
0.6912658,0.3087342,0,0,videos/7107027328831589637.mp4
0.72618425,0.27381575,0,1,videos/6784981075325160710.mp4
0.6529068,0.34709316,0,1,videos/7052491686819401007.mp4
0.6897095,0.31029052,0,1,videos/7095489710986087685.mp4
0.74945456,0.25054547,0,1,videos/7076251693754699051.mp4
0.35239983,0.6476001,1,0,videos/7132871725234097454.mp4
0.4483568,0.5516432,1,0,videos/7099866647367781674.mp4
0.38272712,0.6172729,1,0,videos/6948540307113921797.mp4
0.72911966,0.27088028,0,0,videos/6987191713253117190.mp4
0.58038634,0.41961363,0,1,videos/6906385040255618305.mp4
0.6894927,0.3105073,0,0,videos/7102345579862314267.mp4
0.4827912,0.5172088,1,0,videos/7058005271284845871.mp4
0.5753302,0.42466974,0,0,videos/7099727755159375109.mp4
0.5447409,0.4552591,0,0,videos/7127404905265908997.mp4
0.6418094,0.35819057,0,0,videos/7037551578865339653.mp4
0.38196045,0.61803955,1,0,videos/6956683592042941701.mp4
0.67185366,0.32814634,0,1,videos/6972658499599764741.mp4
0.72447705,0.27552298,0,0,videos/6963507602416209153.mp4
0.5957002,0.4042998,0,0,videos/7106090602324004142.mp4
0.652111,0.34788898,0,0,videos/7143064884786236677.mp4
0.4150968,0.5849032,1,0,videos/7043429419641343238.mp4
0.7017958,0.2982042,0,0,videos/7114077855985716526.mp4
0.38323367,0.61676633,1,1,videos/7052071915871063302.mp4
0.643966,0.35603398,0,0,videos/6988129921063243013.mp4
0.610218,0.38978198,0,1,videos/6863510213161405702.mp4
0.46763387,0.5323661,1,0,videos/7019204716429151515.mp4
0.7067484,0.2932516,0,0,videos/6808596330760604933.mp4
0.45697817,0.54302186,1,0,videos/6947429811841256710.mp4
0.6380072,0.36199275,0,0,videos/6901034804662308097.mp4
0.5736735,0.42632657,0,0,videos/6764242002881121542.mp4
0.7454744,0.25452557,0,0,videos/6956572254360669446.mp4
0.66204894,0.3379511,0,1,videos/6942246705358310661.mp4
0.6769154,0.32308456,0,0,videos/6865721710331628805.mp4
0.48806772,0.5119323,1,1,videos/7067659840079957294.mp4
0.74569064,0.25430936,0,0,videos/6934901657767595270.mp4
0.6341347,0.36586532,0,0,videos/7003482611200969989.mp4
0.48574096,0.51425904,1,1,videos/7069679638682864901.mp4
0.48596364,0.5140363,1,0,videos/7000728684323687686.mp4
0.73276013,0.26723987,0,0,videos/7039482517522763055.mp4
0.64540553,0.35459444,0,1,videos/7084069820978695470.mp4
0.5877739,0.41222614,0,1,videos/6938718844034895110.mp4
0.5878054,0.41219458,0,1,videos/6961142391147351302.mp4
0.5258553,0.47414473,0,0,videos/7115746083317239066.mp4
0.7131323,0.28686774,0,1,videos/7051676128380996869.mp4
0.5436024,0.4563976,0,0,videos/7118189594801196334.mp4
0.72340417,0.2765958,0,0,videos/7013588345372544261.mp4
0.5389443,0.46105573,0,0,videos/6923610478140869893.mp4
0.6645364,0.3354636,0,1,videos/6955233721289166086.mp4
0.7301362,0.26986375,0,1,videos/6766038594621623557.mp4
0.7303281,0.26967198,0,0,videos/7021524275983125761.mp4
0.53900635,0.46099362,0,1,videos/7140995529512717573.mp4
0.59131837,0.40868163,0,1,videos/6879139227779550470.mp4
0.51378185,0.4862181,0,1,videos/7067929534883990830.mp4
0.5246128,0.47538725,0,0,videos/6862728291715992834.mp4
0.66301537,0.3369846,0,1,videos/6821391213699124486.mp4
0.657796,0.342204,0,1,videos/7116141130684599598.mp4
0.7102212,0.28977883,0,0,videos/7010548402928864518.mp4
0.5986178,0.40138224,0,1,videos/7012337984259312901.mp4
0.52316374,0.47683632,0,0,videos/6941869151111662854.mp4
0.6448891,0.3551109,0,0,videos/7002683011934276869.mp4
0.7068902,0.2931098,0,1,videos/6906961576868236549.mp4
0.5994446,0.40055534,0,1,videos/7004956639262543109.mp4
0.5922813,0.40771875,0,0,videos/7125562649277992238.mp4
0.66289055,0.33710945,0,0,videos/7017154046821715206.mp4
0.7014705,0.29852948,0,1,videos/7104038080046320938.mp4
0.5567818,0.44321817,0,1,videos/6930267804415347973.mp4
0.54170156,0.4582985,0,0,videos/7056362059893591298.mp4
0.7071968,0.2928032,0,0,videos/7135308751090847022.mp4
0.6336854,0.36631456,0,1,videos/6768308766598286598.mp4
0.678829,0.32117096,0,1,videos/7036263625375468801.mp4
0.5589925,0.44100747,0,1,videos/6912007927343762689.mp4
0.5901082,0.4098918,0,0,videos/6889543947102801157.mp4
0.64937913,0.3506209,0,0,videos/7034622929124019462.mp4
0.6392608,0.36073917,0,0,videos/7099968753181543726.mp4
0.565666,0.43433395,0,0,videos/6881247887762738434.mp4
0.6176694,0.3823306,0,0,videos/6968270104152837381.mp4
0.6045756,0.3954245,0,0,videos/6946611881943616773.mp4
0.69005257,0.30994746,0,0,videos/6872831924063292678.mp4
0.6508943,0.34910578,0,1,videos/7047855676806139141.mp4
0.6263502,0.37364978,0,0,videos/6881378887452970242.mp4
0.68977344,0.3102266,0,1,videos/6976751046185979141.mp4
0.64196247,0.35803753,0,1,videos/7061751391374609710.mp4
0.61743754,0.38256246,0,0,videos/7049740942215220527.mp4
0.6196133,0.3803867,0,0,videos/6869100546947566854.mp4
0.55734766,0.44265234,0,1,videos/6810392499144740101.mp4
0.65012527,0.34987468,0,1,videos/7113307992346365190.mp4
0.58579665,0.41420332,0,0,videos/7022509769390836993.mp4
0.56903213,0.43096784,0,1,videos/7103524881886743854.mp4
0.6235365,0.3764634,0,0,videos/7091873201776512298.mp4
0.6321058,0.36789423,0,0,videos/7141485168707046662.mp4
0.5918458,0.40815416,0,1,videos/6944340312244358406.mp4
0.56842834,0.43157166,0,0,videos/7027869709366217989.mp4
0.65914834,0.3408517,0,1,videos/6865913390347455750.mp4
0.5729673,0.42703265,0,1,videos/7089211654445092139.mp4
0.62238073,0.37761927,0,0,videos/7097021280775441669.mp4
0.65602034,0.34397972,0,0,videos/7136048630967897350.mp4
0.62566245,0.37433755,0,0,videos/6794883578778946822.mp4
0.60320586,0.3967941,0,1,videos/7090478857802747178.mp4
0.54857755,0.45142242,0,1,videos/6939469935768816902.mp4
0.60670215,0.39329785,0,1,videos/7125549616447147270.mp4
0.6302571,0.3697428,0,0,videos/6991938972410744069.mp4
0.6117588,0.38824117,0,0,videos/7101566469359652122.mp4
0.6255966,0.37440345,0,1,videos/6896249977417370881.mp4
0.5501469,0.4498531,0,1,videos/7029878726787599662.mp4
0.5904649,0.40953514,0,0,videos/7120201478320442625.mp4
0.56113505,0.43886498,0,0,videos/7112111281145924869.mp4
0.6397444,0.3602556,0,1,videos/7080753879641492778.mp4
0.64745265,0.35254732,0,0,videos/6856155826223123718.mp4
0.56954044,0.43045956,0,0,videos/7136932662316387627.mp4
0.57896453,0.42103547,0,0,videos/6978573242046958853.mp4
0.60783094,0.39216903,0,0,videos/7011517249823558918.mp4
0.5939179,0.40608215,0,0,videos/7001552024198221062.mp4
