prob_class_0,prob_class_1,predicted_label,true_label,path
0.43848425,0.5615158,1,1,videos/6912007927343762689.mp4
0.38996658,0.6100334,1,1,videos/7048519039622221102.mp4
0.5873428,0.4126572,0,0,videos/6938076074215542021.mp4
0.3950196,0.60498047,1,1,videos/7052071915871063302.mp4
0.59601295,0.40398702,0,1,videos/6816354021587078406.mp4
0.6454558,0.35454425,0,0,videos/7019078851644886277.mp4
0.57692754,0.4230725,0,1,videos/6908127730466934022.mp4
0.6273855,0.37261453,0,1,videos/7061751391374609710.mp4
0.6692325,0.3307675,0,1,videos/7134026951479725358.mp4
0.7572016,0.24279837,0,0,videos/6922190046648945925.mp4
0.39809003,0.60191,1,1,videos/6862490918713330949.mp4
0.24371149,0.75628847,1,0,videos/6863304863132962050.mp4
0.5331239,0.46687612,0,1,videos/7012337984259312901.mp4
0.73119664,0.26880336,0,0,videos/7125063091452153093.mp4
0.66326624,0.3367338,0,1,videos/6939789003738729729.mp4
0.64514625,0.35485372,0,0,videos/6911964800297782529.mp4
0.49324292,0.50675714,1,1,videos/7050112384371002671.mp4
0.706994,0.293006,0,0,videos/6989324712656555269.mp4
0.60979444,0.39020553,0,0,videos/7039553244821081349.mp4
0.7129774,0.28702256,0,0,videos/7006080390800657669.mp4
0.43892342,0.5610766,1,0,videos/7058005271284845871.mp4
0.49546003,0.50453997,1,0,videos/6991783325190966533.mp4
0.5650099,0.43499008,0,0,videos/6881289051626933510.mp4
0.7535636,0.2464364,0,0,videos/7133427230398647598.mp4
0.19032352,0.80967647,1,1,videos/6956669207157148934.mp4
0.37376258,0.6262374,1,1,videos/6974157641085930757.mp4
0.5253575,0.47464254,0,1,videos/7027226895741701382.mp4
0.5768579,0.42314205,0,1,videos/6854992586470509830.mp4
0.6268604,0.3731396,0,0,videos/6948540307113921797.mp4
0.7819519,0.21804807,0,0,videos/7035573132245175553.mp4
0.23300418,0.76699585,1,1,videos/7096674341609278763.mp4
0.6508449,0.34915513,0,0,videos/7036427843445869830.mp4
0.6553632,0.34463683,0,0,videos/7091873201776512298.mp4
0.5398722,0.4601278,0,0,videos/6806327288293149958.mp4
0.7578409,0.24215913,0,0,videos/7056124296086801670.mp4
0.20920146,0.7907986,1,1,videos/6876237829119249666.mp4
0.79942966,0.20057034,0,0,videos/6968284627802885381.mp4
0.23147497,0.768525,1,1,videos/6879820960682331393.mp4
0.5667966,0.43320343,0,0,videos/7116650352660729093.mp4
0.6237967,0.3762033,0,0,videos/6978573242046958853.mp4
0.75820893,0.24179111,0,0,videos/7136630573975555333.mp4
0.33605662,0.66394335,1,1,videos/7038694670834224389.mp4
0.39192376,0.6080763,1,1,videos/6884942741575339266.mp4
0.71083534,0.28916466,0,0,videos/7068740984762404138.mp4
0.65291554,0.34708446,0,0,videos/6896630856392232198.mp4
0.65391225,0.34608775,0,0,videos/7051328279264906542.mp4
0.5757503,0.42424968,0,1,videos/6963168165673192709.mp4
0.5622831,0.43771687,0,1,videos/7076635675797376298.mp4
0.5387328,0.46126714,0,0,videos/6946611881943616773.mp4
0.35567898,0.6443211,1,1,videos/6900517393177513222.mp4
0.8800006,0.119999476,0,0,videos/7136932662316387627.mp4
0.45304218,0.54695785,1,0,videos/7043429419641343238.mp4
0.5433196,0.45668045,0,1,videos/6816131905885408518.mp4
0.34632012,0.6536799,1,0,videos/6948077712376401158.mp4
0.50700384,0.49299616,0,1,videos/7120478459419249966.mp4
0.63729274,0.36270726,0,0,videos/7098956543315430702.mp4
0.6434563,0.35654375,0,1,videos/6998201254501420294.mp4
0.457052,0.54294807,1,0,videos/7052572943271857454.mp4
0.45180935,0.54819065,1,1,videos/6935046770778967302.mp4
0.8477711,0.15222885,0,0,videos/6817559737442290949.mp4
0.83031946,0.16968058,0,0,videos/7047184533287963950.mp4
0.13142818,0.8685719,1,1,videos/7037115945038515462.mp4
0.6537438,0.34625623,0,1,videos/6983823908126379266.mp4
0.4595759,0.5404241,1,1,videos/7069754933708361003.mp4
0.62078637,0.37921366,0,0,videos/6950614444946771205.mp4
0.70908475,0.29091522,0,0,videos/7127404905265908997.mp4
0.6371458,0.36285424,0,1,videos/6955233721289166086.mp4
0.62741506,0.3725849,0,0,videos/6980972263038323969.mp4
0.5051915,0.49480852,0,0,videos/6848327008758385926.mp4
0.73614,0.26385996,0,0,videos/6889543947102801157.mp4
0.43216106,0.5678389,1,1,videos/7116141130684599598.mp4
0.19092992,0.80907005,1,1,videos/6896249977417370881.mp4
0.6509265,0.34907347,0,1,videos/7074930560870780186.mp4
0.6807196,0.3192804,0,0,videos/6986834232320576770.mp4
0.3455592,0.6544408,1,1,videos/6817472896009571589.mp4
0.15047577,0.8495242,1,1,videos/6967751530132802821.mp4
0.84516233,0.15483767,0,0,videos/6794642570514320645.mp4
0.7879495,0.21205048,0,0,videos/6959213673000881414.mp4
0.38553914,0.6144609,1,1,videos/6853950973744860421.mp4
0.71408224,0.2859178,0,0,videos/6934901657767595270.mp4
0.51349777,0.48650226,0,1,videos/6830894209424166150.mp4
0.36952335,0.63047665,1,1,videos/6863510213161405702.mp4
0.90743935,0.09256066,0,0,videos/7071293597764619562.mp4
0.49540746,0.50459254,1,0,videos/7047247906906361134.mp4
0.1164005,0.88359946,1,1,videos/6954104977220586757.mp4
0.7015354,0.29846463,0,1,videos/7053399927011003649.mp4
0.57889545,0.4211046,0,0,videos/6931726886422793473.mp4
0.7241479,0.27585208,0,0,videos/7101566469359652122.mp4
0.5358355,0.4641645,0,1,videos/7047716376060103983.mp4
0.7679401,0.23205993,0,0,videos/6968270104152837381.mp4
0.29679018,0.7032098,1,1,videos/7134215563517201707.mp4
0.35112303,0.648877,1,1,videos/6961142391147351302.mp4
0.3441166,0.6558834,1,1,videos/7103191817792884014.mp4
0.8196296,0.18037045,0,0,videos/7092304364559207706.mp4
0.8341074,0.16589263,0,0,videos/6939980533044759813.mp4
0.5351706,0.4648294,0,1,videos/7046811491068185903.mp4
0.3822262,0.6177738,1,1,videos/7085003283508776238.mp4
0.3524544,0.6475456,1,1,videos/6939469935768816902.mp4
0.43071124,0.5692888,1,1,videos/7009777725707783430.mp4
0.2229599,0.7770401,1,1,videos/7003690818603093254.mp4
0.9086824,0.09131755,0,0,videos/7124638651597753605.mp4
0.73030466,0.2696953,0,1,videos/7033460920848321797.mp4
0.5435548,0.4564452,0,0,videos/7112111281145924869.mp4
0.45359358,0.54640645,1,1,videos/6970874454901640453.mp4
0.66069126,0.3393087,0,0,videos/7099968753181543726.mp4
0.38733968,0.61266035,1,1,videos/6898432132130098434.mp4
0.825509,0.17449099,0,0,videos/7124417254095146286.mp4
0.26415572,0.73584425,1,1,videos/7005264780512496902.mp4
0.5713494,0.42865062,0,1,videos/7087788763094600962.mp4
0.60222,0.39778003,0,0,videos/7017130531305360645.mp4
0.54077953,0.4592205,0,0,videos/6865375167904861445.mp4
0.58090866,0.41909137,0,0,videos/7056362059893591298.mp4
0.57956773,0.4204323,0,0,videos/7081338562079116586.mp4
0.31286424,0.68713576,1,1,videos/6976751046185979141.mp4
0.5915913,0.4084087,0,1,videos/7067929534883990830.mp4
0.81824815,0.18175188,0,0,videos/6739312750398409990.mp4
0.81626946,0.18373056,0,0,videos/7099824919382330629.mp4
0.8410612,0.15893877,0,1,videos/6962759769891278082.mp4
0.23585287,0.7641471,1,1,videos/6863537738029845762.mp4
0.45088708,0.5491129,1,1,videos/6941946004417547526.mp4
0.25496277,0.7450372,1,1,videos/7135086899969936646.mp4
0.20824212,0.7917579,1,1,videos/7045332013565381894.mp4
0.4349176,0.5650824,1,1,videos/6934922064394587398.mp4
0.26266035,0.7373396,1,0,videos/7099727755159375109.mp4
0.8096766,0.1903234,0,0,videos/7140986292007013678.mp4
0.59264684,0.4073531,0,1,videos/7120453573795794181.mp4
0.84242076,0.15757926,0,0,videos/7107653354217655557.mp4
0.68877894,0.31122106,0,0,videos/6857220625258351877.mp4
0.5152995,0.48470053,0,0,videos/7143064884786236677.mp4
0.43312812,0.56687194,1,1,videos/7061723251768036654.mp4
0.7754276,0.22457248,0,0,videos/6922123668223003909.mp4
0.31964993,0.6803501,1,1,videos/6959585575091604742.mp4
0.40654826,0.59345174,1,0,videos/6945634615730179333.mp4
0.6401182,0.3598818,0,0,videos/7103626381828852998.mp4
0.8505318,0.14946824,0,0,videos/6984518089740176645.mp4
0.34187537,0.6581246,1,1,videos/6986722777449434374.mp4
0.5174089,0.48259112,0,0,videos/6935218591516216582.mp4
0.6998574,0.30014256,0,1,videos/6869551964682816773.mp4
0.19659466,0.80340534,1,1,videos/7114172233555135786.mp4
0.8038456,0.19615445,0,0,videos/7025677898912779526.mp4
0.7260475,0.27395248,0,1,videos/6879139227779550470.mp4
0.6180477,0.3819523,0,0,videos/7038425758628564271.mp4
0.32416695,0.67583305,1,1,videos/6951826479202225413.mp4
0.56396616,0.43603384,0,0,videos/7080574494024142122.mp4
0.4500888,0.5499112,1,1,videos/7041569616254012677.mp4
0.6498118,0.35018823,0,0,videos/6964741888352029958.mp4
0.79498756,0.2050124,0,0,videos/7121744923082313006.mp4
0.84155506,0.15844496,0,0,videos/6940598007675030790.mp4
0.33087492,0.6691251,1,0,videos/6865472426835217670.mp4
0.4379922,0.5620078,1,0,videos/6817935632141257989.mp4
0.18873909,0.8112609,1,1,videos/7103288292765912366.mp4
0.6866389,0.31336117,0,0,videos/7128073972721126702.mp4
0.38145277,0.61854726,1,1,videos/7089545232370486570.mp4
0.7429862,0.2570138,0,0,videos/6968948923050249477.mp4
0.42465967,0.57534033,1,0,videos/6947214524235713794.mp4
0.74146676,0.25853327,0,0,videos/6961870067684396294.mp4
0.53028864,0.46971136,0,1,videos/6821391213699124486.mp4
0.61510545,0.38489452,0,0,videos/6956932730659572997.mp4
0.48378065,0.5162194,1,1,videos/6933674048585010437.mp4
0.4930618,0.50693816,1,0,videos/7116934605390974254.mp4
0.32534638,0.6746536,1,1,videos/7132986111026105646.mp4
0.4659173,0.53408265,1,1,videos/6957865976893312262.mp4
0.5254834,0.47451657,0,0,videos/6924117570580794629.mp4
0.71679384,0.28320622,0,0,videos/6957731202300202245.mp4
0.61600596,0.38399398,0,1,videos/7116606100115393798.mp4
0.5586379,0.44136208,0,0,videos/7091469048088694062.mp4
0.4162058,0.58379424,1,0,videos/6991938972410744069.mp4
0.2162587,0.7837413,1,1,videos/7023709117659286790.mp4
0.8378681,0.16213192,0,0,videos/6912840520943389954.mp4
0.42636228,0.5736378,1,0,videos/7054255910536973574.mp4
0.45089474,0.5491053,1,1,videos/6903224967102582022.mp4
0.4686986,0.5313014,1,1,videos/6935227018007137541.mp4
0.5563175,0.44368252,0,1,videos/6905836357629824262.mp4
0.747474,0.252526,0,0,videos/7026363074940521734.mp4
0.25924549,0.74075454,1,1,videos/7133011511856942379.mp4
0.8477719,0.15222806,0,0,videos/7020081792560450821.mp4
0.54872227,0.4512777,0,1,videos/7140995529512717573.mp4
0.3851758,0.61482424,1,1,videos/6967818880995560710.mp4
0.64840597,0.351594,0,0,videos/6956683592042941701.mp4
0.4424265,0.55757344,1,1,videos/6842033977524604165.mp4
0.7761166,0.22388346,0,1,videos/6970017781664320773.mp4
0.58122414,0.41877586,0,0,videos/6915598623971593478.mp4
0.4739373,0.5260627,1,1,videos/6985641720947985669.mp4
0.44950217,0.55049783,1,1,videos/6931103601624403205.mp4
0.07472404,0.9252759,1,1,videos/6927801009603448070.mp4
0.3293276,0.6706724,1,1,videos/6854992586470509830.mp4
0.48598254,0.51401746,1,1,videos/7096135916544167211.mp4
0.47351122,0.5264888,1,0,videos/6975020314237390086.mp4
0.7343845,0.26561555,0,0,videos/7131104517038345518.mp4
0.8590811,0.14091891,0,0,videos/6921959901178678534.mp4
0.69479287,0.30520713,0,0,videos/7011878954156035333.mp4
0.79773813,0.20226188,0,0,videos/7039482517522763055.mp4
0.7621441,0.23785596,0,0,videos/7127404905265908997.mp4
0.86029947,0.13970049,0,0,videos/6873477513318911234.mp4
0.52769095,0.47230908,0,1,videos/7071293106141957382.mp4
0.7132192,0.2867808,0,0,videos/7039553244821081349.mp4
0.17111187,0.8288881,1,1,videos/6911261711215430914.mp4
0.35618263,0.64381737,1,1,videos/7062667963408731397.mp4
0.5261585,0.47384155,0,1,videos/6939789003738729729.mp4
0.42586046,0.57413954,1,1,videos/7140325874414406918.mp4
0.1381626,0.8618374,1,1,videos/6956669207157148934.mp4
0.59748864,0.40251136,0,1,videos/7014565389002607877.mp4
0.18881045,0.8111896,1,1,videos/7031652416638471425.mp4
0.8964133,0.10358668,0,0,videos/7020081792560450821.mp4
0.76616,0.23383999,0,0,videos/6987866527894686981.mp4
0.30856276,0.69143724,1,1,videos/7089211654445092139.mp4
0.5167914,0.4832086,0,1,videos/7087788763094600962.mp4
0.8571272,0.14287283,0,0,videos/7093750778531384622.mp4
0.795199,0.20480108,0,0,videos/6884830096608283909.mp4
0.23961164,0.76038843,1,1,videos/6955233721289166086.mp4
0.33995056,0.66004944,1,1,videos/6866413553855843586.mp4
0.5581413,0.44185868,0,0,videos/7113363777051053354.mp4
0.7647519,0.23524813,0,0,videos/6937118812529577222.mp4
0.28726324,0.7127368,1,1,videos/7134215563517201707.mp4
0.50843304,0.491567,0,1,videos/7140995529512717573.mp4
0.8194921,0.18050787,0,0,videos/6965124880673099013.mp4
0.5988046,0.40119538,0,1,videos/6933674048585010437.mp4
0.8086687,0.19133133,0,0,videos/7038425758628564271.mp4
0.40456203,0.59543794,1,1,videos/7041591385127963951.mp4
0.32854146,0.67145854,1,1,videos/6939469935768816902.mp4
0.3392955,0.6607045,1,1,videos/7096674341609278763.mp4
0.39480874,0.60519123,1,1,videos/7115081394304404779.mp4
0.5089326,0.49106738,0,1,videos/7027226895741701382.mp4
0.7893728,0.21062721,0,0,videos/7112111281145924869.mp4
0.21064958,0.7893504,1,1,videos/7030782797128224005.mp4
0.811617,0.188383,0,0,videos/6817559737442290949.mp4
0.6152736,0.38472638,0,0,videos/7026869904078949638.mp4
0.7248602,0.2751398,0,0,videos/6887902472422083841.mp4
0.48122475,0.5187753,1,1,videos/7033460920848321797.mp4
0.2525163,0.74748373,1,1,videos/7009777725707783430.mp4
0.23865232,0.7613477,1,1,videos/6914742205697592582.mp4
0.89158696,0.10841305,0,0,videos/7060973630120889605.mp4
0.62589556,0.37410444,0,0,videos/6901034804662308097.mp4
0.64122725,0.35877272,0,0,videos/7136247689565523201.mp4
0.07800733,0.92199266,1,1,videos/7015640690453466374.mp4
0.11699146,0.8830086,1,1,videos/6896249977417370881.mp4
0.8638522,0.13614778,0,0,videos/7120201478320442625.mp4
0.70641637,0.29358363,0,0,videos/6946611881943616773.mp4
0.51363605,0.486364,0,0,videos/6774758485910441222.mp4
0.90027666,0.099723324,0,0,videos/7106090602324004142.mp4
0.72733414,0.2726659,0,0,videos/6968948923050249477.mp4
0.6424938,0.3575062,0,0,videos/6924104856286268677.mp4
0.15575802,0.844242,1,1,videos/6810392499144740101.mp4
0.3073756,0.6926244,1,1,videos/7017599981477481734.mp4
0.85087276,0.14912727,0,0,videos/6862694704379661573.mp4
0.63273805,0.36726192,0,0,videos/6912450015705238786.mp4
0.49445114,0.5055489,1,0,videos/7107027328831589637.mp4
0.46667495,0.5333251,1,0,videos/6950614444946771205.mp4
0.6509052,0.34909484,0,0,videos/6967124957029551366.mp4
0.4995216,0.5004784,1,0,videos/6993034138521455878.mp4
0.4513857,0.5486143,1,0,videos/6988129921063243013.mp4
0.3387768,0.6612232,1,1,videos/7010984675262860550.mp4
0.8125421,0.18745792,0,0,videos/7025677898912779526.mp4
0.5916963,0.4083037,0,0,videos/6863304863132962050.mp4
0.49106982,0.50893015,1,1,videos/6868970247781747973.mp4
0.41333562,0.5866644,1,1,videos/7104038080046320938.mp4
0.60769796,0.39230207,0,0,videos/7036427843445869830.mp4
0.6566287,0.34337124,0,0,videos/6922123668223003909.mp4
0.87011486,0.12988509,0,0,videos/7141833238292581634.mp4
0.55649775,0.44350222,0,0,videos/6817935632141257989.mp4
0.65432686,0.34567308,0,0,videos/7118189594801196334.mp4
0.12371268,0.8762873,1,1,videos/6963381436359412997.mp4
0.307382,0.69261795,1,1,videos/7038694670834224389.mp4
0.5210516,0.4789484,0,0,videos/6883347739543915781.mp4
0.37785482,0.62214524,1,1,videos/7113307992346365190.mp4
0.8791354,0.12086455,0,0,videos/6898413727767383301.mp4
0.21633917,0.7836608,1,1,videos/7005264780512496902.mp4
0.22313449,0.77686554,1,1,videos/7004956639262543109.mp4
0.92006266,0.0799373,0,0,videos/6971951285545258246.mp4
0.20061913,0.7993809,1,1,videos/7052071915871063302.mp4
0.8382723,0.16172776,0,0,videos/7119301365460978971.mp4
0.40233985,0.5976602,1,1,videos/6983823908126379266.mp4
0.64095217,0.35904777,0,0,videos/6928165025538379013.mp4
0.5370505,0.46294948,0,0,videos/7019204716429151515.mp4
0.21437307,0.78562695,1,1,videos/7050112384371002671.mp4
0.6128571,0.38714293,0,0,videos/6865375167904861445.mp4
0.43837088,0.5616291,1,1,videos/6878040583307267333.mp4
0.14060038,0.8593996,1,1,videos/6863537738029845762.mp4
0.91063327,0.089366704,0,0,videos/7139239744386452742.mp4
0.77999604,0.22000395,0,0,videos/7092304364559207706.mp4
0.8049929,0.19500709,0,0,videos/6989026247544147206.mp4
0.06782997,0.93217,1,1,videos/6954104977220586757.mp4
0.60971016,0.3902899,0,0,videos/7017154046821715206.mp4
0.71322757,0.28677246,0,0,videos/6983408743987875078.mp4
0.8557271,0.14427291,0,0,videos/7026363074940521734.mp4
0.18073666,0.81926334,1,1,videos/6879820960682331393.mp4
0.28051022,0.7194898,1,1,videos/7090478857802747178.mp4
0.8538258,0.14617416,0,0,videos/6940598007675030790.mp4
0.80367,0.19632995,0,0,videos/6892168391939886342.mp4
0.7715495,0.22845049,0,0,videos/7051892384329633030.mp4
0.20634775,0.79365224,1,1,videos/7037115945038515462.mp4
0.8665986,0.13340138,0,0,videos/6967676754240507141.mp4
0.79818875,0.20181122,0,0,videos/7141890890427043114.mp4
0.14796497,0.85203505,1,1,videos/7043845930432466182.mp4
0.46062836,0.53937167,1,1,videos/7069679638682864901.mp4
0.22148468,0.77851534,1,1,videos/7023709117659286790.mp4
0.10182438,0.8981756,1,1,videos/7000810036326878470.mp4
0.9205207,0.079479255,0,0,videos/7135308751090847022.mp4
0.7158407,0.28415927,0,0,videos/6974785978963627269.mp4
0.42841572,0.5715843,1,0,videos/6968488379789036806.mp4
0.8887418,0.11125817,0,0,videos/7022662747036978438.mp4
0.41929695,0.580703,1,0,videos/7003371707071253765.mp4
0.2480396,0.75196034,1,1,videos/6908127730466934022.mp4
0.44811168,0.5518883,1,1,videos/6970874454901640453.mp4
0.8306268,0.1693732,0,0,videos/7090641948653948166.mp4
0.3152933,0.6847067,1,1,videos/6889902488212737281.mp4
0.82976294,0.170237,0,0,videos/6928441842862165254.mp4
0.41572145,0.5842785,1,1,videos/6976912386041138438.mp4
0.719832,0.280168,0,0,videos/6957731202300202245.mp4
0.19190301,0.80809695,1,1,videos/7014373918865706246.mp4
0.28352487,0.7164751,1,1,videos/6944050529907543302.mp4
0.6493074,0.3506925,0,0,videos/7141485168707046662.mp4
0.3621961,0.6378039,1,1,videos/6941524281457265926.mp4
0.6459875,0.35401243,0,0,videos/7051328279264906542.mp4
0.7362955,0.26370448,0,0,videos/7033460529666575622.mp4
0.2014147,0.7985853,1,1,videos/7051676128380996869.mp4
0.6777739,0.32222617,0,1,videos/7121382829295963438.mp4
0.8716845,0.12831548,0,0,videos/7132871725234097454.mp4
0.10666708,0.89333296,1,1,videos/7107695311564459306.mp4
0.78480923,0.21519074,0,0,videos/6898524793121869061.mp4
0.4635833,0.5364167,1,1,videos/6816131905885408518.mp4
0.35291925,0.6470808,1,1,videos/7125549616447147270.mp4
0.8464888,0.15351121,0,0,videos/7056124296086801670.mp4
0.29997876,0.70002127,1,1,videos/6863510213161405702.mp4
0.9361196,0.063880384,0,0,videos/7105586824223083822.mp4
0.30141327,0.69858676,1,1,videos/6900517393177513222.mp4
0.60617644,0.3938236,0,1,videos/7055663645816180014.mp4
0.29442722,0.7055727,1,1,videos/7041004253770534150.mp4
0.48845786,0.51154214,1,1,videos/7070343681143754030.mp4
0.85029954,0.14970045,0,0,videos/7010140169827306757.mp4
0.26881298,0.73118705,1,1,videos/6784981075325160710.mp4
0.3652918,0.63470817,1,1,videos/7082086675517541678.mp4
0.9023187,0.09768126,0,0,videos/6962741858590100741.mp4
0.29921895,0.700781,1,0,videos/7002683011934276869.mp4
0.69879913,0.30120084,0,0,videos/7080574494024142122.mp4
0.2532921,0.7467079,1,1,videos/7059453150226435375.mp4
0.3293324,0.67066765,1,1,videos/6920327322679692545.mp4
0.7966233,0.20337673,0,0,videos/7055930076533148955.mp4
0.78904617,0.21095379,0,0,videos/7017130531305360645.mp4
0.14201774,0.8579822,1,1,videos/6903507393443810562.mp4
0.23154317,0.7684568,1,1,videos/7016428012904172806.mp4
0.6858779,0.31412205,0,0,videos/6954113509219126533.mp4
0.77907836,0.22092167,0,0,videos/6856155826223123718.mp4
0.60977006,0.39022997,0,0,videos/7116650352660729093.mp4
0.79248315,0.20751685,0,0,videos/7021524275983125761.mp4
0.5211284,0.4788716,0,1,videos/7124066168561831211.mp4
0.56756794,0.43243206,0,1,videos/6828214342043831558.mp4
0.89966637,0.10033366,0,0,videos/7133253657574788358.mp4
0.1239385,0.8760615,1,1,videos/6963686424298261766.mp4
0.18993692,0.81006306,1,1,videos/6961142391147351302.mp4
0.17413913,0.8258609,1,1,videos/7084308388884057350.mp4
0.9114892,0.088510856,0,0,videos/6963741932384210181.mp4
0.084355235,0.91564476,1,1,videos/6855638771388419334.mp4
0.52403474,0.47596523,0,1,videos/6984367789788253446.mp4
0.7184474,0.28155264,0,0,videos/7102184257518505262.mp4
0.8336016,0.16639844,0,0,videos/7042776568845897007.mp4
0.7263961,0.2736039,0,0,videos/6947214524235713794.mp4
0.51155376,0.4884462,0,1,videos/7074930560870780186.mp4
0.16648786,0.8335121,1,1,videos/6924799416117267718.mp4
0.83580077,0.1641992,0,0,videos/7068740984762404138.mp4
0.2542513,0.7457487,1,1,videos/7015686110282075398.mp4
0.798157,0.20184307,0,0,videos/7100704219056917806.mp4
0.93209285,0.067907214,0,0,videos/6764242002881121542.mp4
0.46373606,0.536264,1,1,videos/6827644014846676229.mp4
0.24879944,0.75120056,1,1,videos/7073501657564253482.mp4
0.5372091,0.46279094,0,1,videos/6884942741575339266.mp4
0.18447943,0.8155206,1,1,videos/7080753879641492778.mp4
0.6958357,0.3041643,0,0,videos/6873128504850976006.mp4
0.63783413,0.36216584,0,0,videos/6881247887762738434.mp4
0.6819754,0.31802458,0,0,videos/6962316625039133957.mp4
0.2606637,0.7393364,1,1,videos/7133011511856942379.mp4
0.6848745,0.3151255,0,0,videos/7106080211925601542.mp4
0.16890854,0.8310915,1,1,videos/6869102268143127814.mp4
0.3709645,0.62903553,1,1,videos/7134026951479725358.mp4
0.6892957,0.3107043,0,0,videos/7102345579862314267.mp4
0.7990514,0.20094861,0,0,videos/7136630573975555333.mp4
0.3771789,0.6228211,1,1,videos/6948388420251077893.mp4
0.75727886,0.2427212,0,0,videos/6974826912141069573.mp4
0.5228446,0.47715542,0,0,videos/6898460803238776065.mp4
0.3969643,0.60303575,1,1,videos/7004765049273306370.mp4
0.40690914,0.59309083,1,1,videos/7078721347840527658.mp4
0.5617129,0.43828708,0,0,videos/6967548068199730437.mp4
0.4514369,0.54856306,1,0,videos/6881289051626933510.mp4
0.80034673,0.19965324,0,0,videos/6941869151111662854.mp4
0.881625,0.118375026,0,0,videos/7099824919382330629.mp4
0.65479904,0.345201,0,0,videos/6830867058629070085.mp4
0.316416,0.68358403,1,1,videos/7120453573795794181.mp4
0.77787256,0.22212747,0,0,videos/6857220625258351877.mp4
0.356416,0.643584,1,1,videos/6816354021587078406.mp4
0.24877176,0.7512282,1,1,videos/7021235848553188614.mp4
0.47481647,0.52518356,1,0,videos/7047247906906361134.mp4
0.4265059,0.57349414,1,1,videos/6998201254501420294.mp4
0.8568972,0.14310281,0,0,videos/7034622929124019462.mp4
0.24881276,0.7511872,1,1,videos/7136981173691010350.mp4
0.8957959,0.10420416,0,0,videos/7027869709366217989.mp4
0.3729707,0.62702924,1,1,videos/7139012247875112235.mp4
0.2604623,0.73953766,1,1,videos/7114172233555135786.mp4
0.87364006,0.1263599,0,0,videos/6803837437287173382.mp4
0.16618069,0.83381927,1,1,videos/6967751530132802821.mp4
0.4170743,0.5829257,1,1,videos/6896141785765104898.mp4
0.0825566,0.9174434,1,1,videos/6942246705358310661.mp4
0.830955,0.16904496,0,0,videos/6968284627802885381.mp4
0.45245376,0.54754627,1,0,videos/6954397180337655045.mp4
0.46694902,0.533051,1,1,videos/6943217682086956294.mp4
0.6496476,0.35035238,0,0,videos/6959645495329410310.mp4
0.11851204,0.88148797,1,1,videos/6939640400336424198.mp4
0.9385791,0.061420903,0,0,videos/7071293597764619562.mp4
0.71996987,0.28003013,0,0,videos/7043429419641343238.mp4
0.7496009,0.2503991,0,0,videos/7013588345372544261.mp4
0.3735736,0.6264264,1,1,videos/7126602508864130309.mp4
0.33754167,0.66245836,1,1,videos/7012337984259312901.mp4
0.5355758,0.46442416,0,1,videos/6869551964682816773.mp4
0.79391384,0.20608616,0,0,videos/6896630856392232198.mp4
0.30380872,0.6961913,1,1,videos/6982190863724170502.mp4
0.84607214,0.15392788,0,0,videos/7054991855343258926.mp4
0.25077775,0.7492223,1,1,videos/6969795347333926150.mp4
0.25478402,0.74521595,1,1,videos/6959010754309655813.mp4
0.29058063,0.70941937,1,0,videos/6991866389439008005.mp4
0.5428005,0.4571995,0,0,videos/7124923800503848238.mp4
0.59853137,0.40146863,0,0,videos/6935039587190344965.mp4
0.8020781,0.19792186,0,0,videos/6969369494087060742.mp4
0.33692843,0.6630715,1,0,videos/7067715837255470383.mp4
0.7551704,0.24482955,0,0,videos/7107653354217655557.mp4
0.6628362,0.33716387,0,0,videos/7140986292007013678.mp4
0.7436431,0.25635687,0,0,videos/7139286630795463979.mp4
0.6437378,0.35626224,0,0,videos/7006080390800657669.mp4
0.20570543,0.79429454,1,1,videos/6978836546979958021.mp4
0.79536724,0.2046327,0,0,videos/6923864192139152645.mp4
0.86197764,0.13802229,0,0,videos/6911522158288080134.mp4
0.321255,0.678745,1,0,videos/7099866647367781674.mp4
0.21978498,0.780215,1,1,videos/6967818880995560710.mp4
0.3867893,0.6132107,1,1,videos/6905836357629824262.mp4
0.3848203,0.6151797,1,0,videos/6896611288697408773.mp4
0.68510723,0.3148928,0,0,videos/7118761621161331974.mp4
0.5570189,0.44298112,0,0,videos/6862728291715992834.mp4
0.49944982,0.5005502,1,0,videos/6979627558358781190.mp4
0.6338955,0.36610448,0,0,videos/7035573132245175553.mp4
0.45658407,0.54341596,1,0,videos/7069520666973719851.mp4
0.66541666,0.3345833,0,0,videos/6967064079147994373.mp4
0.39508596,0.60491407,1,0,videos/7054255910536973574.mp4
0.72985476,0.27014527,0,0,videos/6913316057935514885.mp4
0.18725862,0.8127414,1,1,videos/7044276361988607278.mp4
0.18529697,0.81470305,1,1,videos/7087325940845399339.mp4
0.9005581,0.099441834,0,0,videos/7003482611200969989.mp4
0.6659944,0.33400556,0,1,videos/6962759769891278082.mp4
0.7945156,0.20548438,0,0,videos/6958892877694995718.mp4
0.29678094,0.70321906,1,1,videos/7084003339809099054.mp4
0.46016595,0.539834,1,1,videos/6821391213699124486.mp4
0.81034523,0.18965481,0,0,videos/6961695133238693125.mp4
0.6168552,0.38314477,0,0,videos/6848327008758385926.mp4
0.22573537,0.7742647,1,1,videos/6962382682248482053.mp4
0.89650196,0.10349804,0,0,videos/7136932662316387627.mp4
